country,state,stfip,cityarea,fips,zipcode,ZIPCODE,domestic1,Program,Major,Degree,Sex,Year,Graduated,DISTRICTNAME,DISTRICTNO,progflag
US,MI,26,LUDINGTON,26105,49431,49431,US observation,GISC-PRCER,Geographic Info Systems Tech,PRCER,F,2016-2017,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,MKT-BBA,Marketing,BBA,F,2017-2018,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,MTH-BS,Mathematics,BS,F,2010-2011,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,ENG-BA,English,BA,F,1997-1998,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,ART-BS,Art: Studio Art,BS,F,2006-2007,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,ED-MED,General Education,MED,F,2002-2003,2,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,ICUR-MED,Instruction & Curriculum,MED,F,2014-2015,3,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,SW-BSW,Social Work,BSW,F,2015-2016,2,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,GPST-BS,Group Social Studies,BS,M,2001-2002,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,GNM-BBA,General Management,BBA,F,2024-2025,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,ED-MED,General Education,MED,F,1997-1998,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,PSY-BS,Psychology,BS,M,1986-1987,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,BIO-BS,Biology,BS,M,2004-2005,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,BIO-BS,Biology,BS,M,1999-2000,2,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,BIOS-BS,Biomedical Sciences,BS,F,2017-2018,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,HTM-BS,Hospitality Tourism Management,BS,F,2015-2016,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,PEDX-BS,Physical Education,BS,F,2008-2009,2,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,ACC-BBA,Accounting,BBA,F,2020-2021,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,PSY-BS,Psychology,BS,M,2009-2010,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,LIB-BS,Liberal Studies,BS,F,1996-1997,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,ACC-MSA,Accounting,MSA,M,2014-2015,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,EDT-MED,Educational Technology,MED,F,2023-2024,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,HTM-BS,Hospitality Tourism Management,BS,F,2020-2021,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,EXE-BS,Exercise Science,BS,F,2017-2018,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,SOC-BS,Sociology,BS,F,1997-1998,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,FIN-BBA,Finance,BBA,F,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,CNSL-MED,School Counseling,MED,M,2010-2011,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,GNM-BBA,General Management,BBA,M,2019-2020,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,SCM-BBA,Supply Chain Management,BBA,M,2020-2021,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,SPED-MED,Special Education,MED,F,2007-2008,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,AHSC-BS,Allied Health Sciences,BS,F,2011-2012,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,PSY-BS,Psychology,BS,F,1999-2000,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,CJ-BS,Criminal Justice,BS,M,1985-1986,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,MKT-BBA,Marketing,BBA,F,2019-2020,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,SPED-MED,Special Education,MED,F,2006-2007,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,CSD-BS,Communication Sci & Disorders,BS,F,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,DAN-BA,Dance,BA,F,2015-2016,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,PSY-BS,Psychology,BS,F,1997-1998,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,HS-BS,Health Science,BS,M,1985-1986,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,PED-BS,Physical Education,BS,M,1993-1994,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,LA-MUL-BS,Mathematics,BS,F,2015-2016,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,HS-BS,Health Science,BS,F,1986-1987,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,SPED-MED,Special Education,MED,F,1996-1997,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,HTM-BS,Hospitality Tourism Management,BS,M,2007-2008,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,AHSC-BS,Allied Health Sciences,BS,F,2020-2021,1,MICHIGAN 2,493,Program and major included
US,MI,26,LUDINGTON,26105,49431,49431,US observation,SW-MSW,Social Work,MSW,M,2006-2007,1,MICHIGAN 2,493,Program and major included
US,MI,26,MACATAWA,26005,49434,49434,US observation,APR-BS,Advertising & Public Relations,BS,M,2011-2012,1,MICHIGAN 2,493,Program and major included
US,MI,26,MACATAWA,26139,49434,49434,US observation,ED-MED,General Education,MED,F,2001-2002,1,MICHIGAN 2,493,Program and major included
US,MI,26,MACATAWA,26139,49434,49434,US observation,EGR-BSE,Engineering,BSE,M,1997-1998,1,MICHIGAN 2,493,Program and major included
US,MI,26,MACATAWA,26139,49434,49434,US observation,SB-MUL-BBA,Finance,BBA,F,2010-2011,1,MICHIGAN 2,493,Program and major included
US,MI,26,MACATAWA,26139,49434,49434,US observation,PSY-BS,Psychology,BS,F,1997-1998,1,MICHIGAN 2,493,Program and major included
US,MI,26,MACATAWA,26139,49434,49434,US observation,RTX-BS,Recreational Therapy,BS,F,2023-2024,1,MICHIGAN 2,493,Program and major included
US,MI,26,MACATAWA,26139,49434,49434,US observation,SPED-MED,Special Education,MED,F,1997-1998,1,MICHIGAN 2,493,Program and major included
US,MI,26,MACATAWA,26139,49434,49434,US observation,PSY-BS,Psychology,BS,F,1985-1986,1,MICHIGAN 2,493,Program and major included
US,MI,26,MACATAWA,26139,49434,49434,US observation,BUS-MBA,Business General,MBA,M,2003-2004,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26081,49435,49435,US observation,SW-BSW,Social Work,BSW,F,1990-1991,1,MICHIGAN 2,493,Program and major included
US,MI,26,MARNE,26081,49435,49435,US observation,NUR-BSN,Nursing,BSN,F,2002-2003,1,MICHIGAN 2,493,Program and major included
US,MI,26,MARNE,26139,49435,49435,US observation,AHSC-BS,Allied Health Sciences,BS,F,2012-2013,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,PED-BS,Physical Education,BS,F,1998-1999,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,NUR-BSN,Nursing,BSN,F,2020-2021,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,SPED-MED,Special Education,MED,F,2008-2009,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,MGT-BBA,Management,BBA,M,2003-2004,2,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,FIN-BBA,Finance,BBA,M,1996-1997,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,MKT-BBA,Marketing,BBA,M,1993-1994,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,MTH-BS,Mathematics,BS,M,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,TAX-MST,Taxation,MST,M,2016-2017,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,ED-MED,General Education,MED,F,2003-2004,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,RDG-MED,Reading,MED,F,2003-2004,2,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,ED-MED,General Education,MED,M,2002-2003,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,NURX-BSN,Nursing,BSN,F,2000-2001,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,ARTS-BFA,Art: Studio Art,BFA,M,2016-2017,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,NUR-BSN,Nursing,BSN,F,1997-1998,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,CS-BS,Computer Science,BS,F,2006-2007,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,EGM-BSE,Mechanical Engineering,BSE,M,2016-2017,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,MTH-BS,Mathematics,BS,M,1995-1996,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,SW-BSW,Social Work,BSW,F,2018-2019,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,MKT-BBA,Marketing,BBA,M,2002-2003,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,CJ-BS,Criminal Justice,BS,M,2006-2007,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,MGT-BBA,Management,BBA,F,2002-2003,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,AHSC-BS,Allied Health Sciences,BS,M,2012-2013,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,HRM-BBA,Human Resources Management,BBA,F,2016-2017,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,HTM-BS,Hospitality Tourism Management,BS,M,2007-2008,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,CJ-BA,Criminal Justice,BA,M,2004-2005,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,NUR-BSN,Nursing,BSN,F,2003-2004,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,BIO-BS,Biology,BS,F,2013-2014,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,HED-MED,Higher Education,MED,M,2010-2011,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,OT-MS,Occupational Therapy,MS,M,2016-2017,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,FIN-BBA,Finance,BBA,M,2008-2009,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,NUR-BSN,Nursing,BSN,F,2023-2024,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,IR-BA,International Relations,BA,F,2018-2019,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,EGR-BSE,Engineering,BSE,M,2014-2015,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,ARTS-BA,Art: Studio Art,BA,F,2013-2014,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,HCO-BS,Health Communication,BS,F,1991-1992,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,ED-MED,General Education,MED,F,1998-1999,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,EGR-BSE,Engineering,BSE,F,2000-2001,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,ACC-MSA,Accounting,MSA,M,2008-2009,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,NRM-BS,Natural Resources Mgmt,BS,M,2017-2018,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,MKT-MBA,Marketing,MBA,M,1992-1993,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,PSY-BA,Psychology,BA,F,2000-2001,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,PED-BS,Physical Education,BS,F,2008-2009,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,MKT-BBA,Marketing,BBA,M,2004-2005,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,PHL-MPH,Public Health,MPH,M,2019-2020,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,PED-BS,Physical Education,BS,M,2008-2009,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,SW-BSW,Social Work,BSW,M,2004-2005,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,ACC-MSA,Accounting,MSA,F,2012-2013,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,ACC-BBA,Accounting,BBA,M,2010-2011,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,ISCI-BS,Integrated Science,BS,F,2012-2013,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,FIN-BBA,Finance,BBA,M,2024-2025,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,CMS-BA,Communication Studies,BA,F,2014-2015,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,MTHX-BS,Mathematics,BS,F,2013-2014,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,ENG-BA,English,BA,F,2005-2006,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,RDG-MED,Reading,MED,F,2006-2007,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,RTR-BS,Radiation Therapy,BS,F,2009-2010,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,SB-MUL-BBA,Marketing,BBA,F,2012-2013,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,LA-MUL-BA,English,BA,M,2017-2018,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,REC-BS,Therapeutic Recreation,BS,F,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,CS-BS,Computer Science,BS,M,2007-2008,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,LA-MUL-BA,Group Social Studies,BA,F,2015-2016,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,MUS-BM,Music,BM,M,2018-2019,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,HCO-BS,Health Communication,BS,F,2004-2005,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,LA-MUL-BA,Comp Sci & Arts for Teaching,BA,F,2022-2023,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,CS-BS,Computer Science,BS,M,2014-2015,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,EGR-BSE,Engineering,BSE,M,1999-2000,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,SLP-MS,Speech-Language Pathology,MS,M,2014-2015,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,SB-MUL-BBA,Marketing,BBA,F,2019-2020,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,FIN-BBA,Finance,BBA,M,1992-1993,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,ACC-BBA,Accounting,BBA,F,1986-1987,2,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,BINF-MS,Medical & Bioinformatics,MS,F,2009-2010,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,BUS-MBA,Business General,MBA,M,2010-2011,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,SI-MA,Social Innovation,MA,F,2022-2023,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,OT-MS,Occupational Therapy,MS,F,2012-2013,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,SW-MSW,Social Work,MSW,F,2004-2005,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,ED-MED,General Education,MED,M,1999-2000,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,MGT-BBA,Management,BBA,M,1989-1990,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,BUS-MBA,Business General,MBA,F,1996-1997,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,COM-BA,Communications,BA,F,1997-1998,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,EGR-BSE,Engineering,BSE,F,2009-2010,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,WRT-BA,Writing,BA,F,2018-2019,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,GPSS-BA,Group Social Sciences,BA,F,1990-1991,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,BIOS-BS,Biomedical Sciences,BS,M,1990-1991,2,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,NUR-BSN,Nursing,BSN,F,2012-2013,1,MICHIGAN 2,493,Program and major included
US,MI,26,COOPERSVILLE,26139,49435,49435,US observation,SPA-BA,Spanish,BA,F,2004-2005,1,MICHIGAN 2,493,Program and major included
